 027                        MEBT:MEBT_Mag:QV02:1:drift:trMatrx  pos[m] = 0.30350  det(M) = 1.000610  0.999446  1.007316  rms_xyz =  1.443  2.258  2.174 
 028                        MEBT:MEBT_Mag:QV02:2:drift:trMatrx  pos[m] = 0.31283  det(M) = 1.000597  0.999421  1.007631  rms_xyz =  1.525  2.173  2.210 
 029                        MEBT:MEBT_Mag:QV02:3:drift:trMatrx  pos[m] = 0.32217  det(M) = 1.000584  0.999395  1.007946  rms_xyz =  1.607  2.088  2.246 
 030                        MEBT:MEBT_Mag:QV02:4:drift:trMatrx  pos[m] = 0.33150  det(M) = 1.000571  0.999368  1.008260  rms_xyz =  1.689  2.004  2.283 
 031                        MEBT:MEBT_Mag:QV02:5:drift:trMatrx  pos[m] = 0.34083  det(M) = 1.000574  0.999344  1.008586  rms_xyz =  1.774  1.921  2.321 
 032                        MEBT:MEBT_Mag:QV02:6:drift:trMatrx  pos[m] = 0.35017  det(M) = 1.000561  0.999317  1.008923  rms_xyz =  1.858  1.839  2.359 
 033                        MEBT:MEBT_Mag:QV02:7:drift:trMatrx  pos[m] = 0.35950  det(M) = 1.000548  0.999290  1.009260  rms_xyz =  1.943  1.756  2.398 
 034                        MEBT:MEBT_Mag:QV02:8:drift:trMatrx  pos[m] = 0.36883  det(M) = 1.000534  0.999264  1.009596  rms_xyz =  2.028  1.674  2.436 
 035                        MEBT:MEBT_Mag:QV02:9:drift:trMatrx  pos[m] = 0.37817  det(M) = 1.000521  0.999236  1.009931  rms_xyz =  2.113  1.592  2.475 
 036                                     MEBT_Mag:QH03:trMatrx  pos[m] = 0.38750  det(M) = 1.000507  0.999209  1.010266  rms_xyz =  2.198  1.510  2.513 
 037                        MEBT:MEBT_Mag:QH03:1:drift:trMatrx  pos[m] = 0.44850  det(M) = 1.000573  0.999202  1.011256  rms_xyz =  2.240  1.318  2.781 
 038                        MEBT:MEBT_Mag:QH03:2:drift:trMatrx  pos[m] = 0.45844  det(M) = 1.000628  0.999211  1.011477  rms_xyz =  2.162  1.339  2.826 
 039                        MEBT:MEBT_Mag:QH03:3:drift:trMatrx  pos[m] = 0.46837  det(M) = 1.000682  0.999221  1.011698  rms_xyz =  2.084  1.362  2.871 
 040                        MEBT:MEBT_Mag:QH03:4:drift:trMatrx  pos[m] = 0.47831  det(M) = 1.000737  0.999231  1.011919  rms_xyz =  2.006  1.384  2.917 
 041                        MEBT:MEBT_Mag:QH03:5:drift:trMatrx  pos[m] = 0.48825  det(M) = 1.000791  0.999240  1.012139  rms_xyz =  1.928  1.407  2.963 
 042                        MEBT:MEBT_Mag:QH03:6:drift:trMatrx  pos[m] = 0.49819  det(M) = 1.000845  0.999250  1.012359  rms_xyz =  1.851  1.430  3.008 
 043                        MEBT:MEBT_Mag:QH03:7:drift:trMatrx  pos[m] = 0.50812  det(M) = 1.000922  0.999282  1.012518  rms_xyz =  1.775  1.456  3.056 
 044                        MEBT:MEBT_Mag:QH03:8:drift:trMatrx  pos[m] = 0.51806  det(M) = 1.000978  0.999293  1.012750  rms_xyz =  1.700  1.482  3.104 
 045                               MEBT_RF:Bnch01:Rg01:trMatrx  pos[m] = 0.52800  det(M) = 1.001033  0.999303  1.012981  rms_xyz =  1.626  1.508  3.151 
 046                  MEBT:MEBT_RF:Bnch01:Rg01:1:drift:trMatrx  pos[m] = 0.52800  det(M) = 1.000861  0.998850  1.017097  rms_xyz =  1.630  1.508  3.153 
 047                  MEBT:MEBT_RF:Bnch01:Rg01:2:drift:trMatrx  pos[m] = 0.53794  det(M) = 1.000848  0.998841  1.017077  rms_xyz =  1.569  1.547  3.147 
 048                  MEBT:MEBT_RF:Bnch01:Rg01:3:drift:trMatrx  pos[m] = 0.54787  det(M) = 1.000836  0.998833  1.017056  rms_xyz =  1.508  1.587  3.141 
 049                  MEBT:MEBT_RF:Bnch01:Rg01:4:drift:trMatrx  pos[m] = 0.55781  det(M) = 1.000823  0.998824  1.017036  rms_xyz =  1.447  1.626  3.134 
 050                  MEBT:MEBT_RF:Bnch01:Rg01:5:drift:trMatrx  pos[m] = 0.56775  det(M) = 1.000844  0.998829  1.016833  rms_xyz =  1.390  1.669  3.131 
 051                  MEBT:MEBT_RF:Bnch01:Rg01:6:drift:trMatrx  pos[m] = 0.57769  det(M) = 1.000833  0.998820  1.016820  rms_xyz =  1.332  1.711  3.127 
 052                  MEBT:MEBT_RF:Bnch01:Rg01:7:drift:trMatrx  pos[m] = 0.58762  det(M) = 1.000822  0.998811  1.016806  rms_xyz =  1.275  1.754  3.123 
 053                  MEBT:MEBT_RF:Bnch01:Rg01:8:drift:trMatrx  pos[m] = 0.59756  det(M) = 1.000812  0.998802  1.016793  rms_xyz =  1.218  1.797  3.119 
 054                                     MEBT_Mag:QV04:trMatrx  pos[m] = 0.60750  det(M) = 1.000801  0.998793  1.016780  rms_xyz =  1.161  1.840  3.115 
 055                        MEBT:MEBT_Mag:QV04:1:drift:trMatrx  pos[m] = 0.66850  det(M) = 1.000799  0.998795  1.016575  rms_xyz =  0.997  1.847  3.103 
 056                        MEBT:MEBT_Mag:QV04:2:drift:trMatrx  pos[m] = 0.67758  det(M) = 1.000830  0.998801  1.016372  rms_xyz =  1.000  1.811  3.103 
 057                        MEBT:MEBT_Mag:QV04:3:drift:trMatrx  pos[m] = 0.68667  det(M) = 1.000830  0.998798  1.016378  rms_xyz =  1.003  1.775  3.103 
 058                        MEBT:MEBT_Mag:QV04:4:drift:trMatrx  pos[m] = 0.69575  det(M) = 1.000829  0.998796  1.016384  rms_xyz =  1.007  1.738  3.104 
 059                        MEBT:MEBT_Mag:QV04:5:drift:trMatrx  pos[m] = 0.70483  det(M) = 1.000829  0.998794  1.016389  rms_xyz =  1.012  1.702  3.104 
 060                        MEBT:MEBT_Mag:QV04:6:drift:trMatrx  pos[m] = 0.71392  det(M) = 1.000828  0.998791  1.016395  rms_xyz =  1.017  1.666  3.105 
 061                                   MEBT_Diag:WS04a:trMatrx  pos[m] = 0.72300  det(M) = 1.000828  0.998789  1.016401  rms_xyz =  1.023  1.631  3.105 
 062                      MEBT:MEBT_Diag:WS04a:1:drift:trMatrx  pos[m] = 0.72300  det(M) = 1.000855  0.998792  1.016174  rms_xyz =  1.023  1.631  3.105 
 063                      MEBT:MEBT_Diag:WS04a:2:drift:trMatrx  pos[m] = 0.73233  det(M) = 1.000855  0.998790  1.016183  rms_xyz =  1.032  1.597  3.108 
 064                      MEBT:MEBT_Diag:WS04a:3:drift:trMatrx  pos[m] = 0.74167  det(M) = 1.000855  0.998788  1.016192  rms_xyz =  1.043  1.563  3.111 
 065                      MEBT:MEBT_Diag:WS04a:4:drift:trMatrx  pos[m] = 0.75100  det(M) = 1.000854  0.998785  1.016201  rms_xyz =  1.054  1.529  3.114 
 066                      MEBT:MEBT_Diag:WS04a:5:drift:trMatrx  pos[m] = 0.76033  det(M) = 1.000854  0.998783  1.016210  rms_xyz =  1.065  1.496  3.116 
 067                      MEBT:MEBT_Diag:WS04a:6:drift:trMatrx  pos[m] = 0.76967  det(M) = 1.000854  0.998781  1.016219  rms_xyz =  1.077  1.463  3.119 
 068                                  MEBT:ChpPlt:Entr:trMatrx  pos[m] = 0.77900  det(M) = 1.000853  0.998779  1.016228  rms_xyz =  1.090  1.430  3.122 
 069                     MEBT:MEBT:ChpPlt:Entr:1:drift:trMatrx  pos[m] = 0.77900  det(M) = 1.000879  0.998779  1.015972  rms_xyz =  1.089  1.430  3.122 
 070                     MEBT:MEBT:ChpPlt:Entr:2:drift:trMatrx  pos[m] = 0.78894  det(M) = 1.000879  0.998777  1.015985  rms_xyz =  1.107  1.398  3.128 
 071                     MEBT:MEBT:ChpPlt:Entr:3:drift:trMatrx  pos[m] = 0.79889  det(M) = 1.000878  0.998775  1.015998  rms_xyz =  1.125  1.367  3.133 
 072                     MEBT:MEBT:ChpPlt:Entr:4:drift:trMatrx  pos[m] = 0.80883  det(M) = 1.000878  0.998773  1.016011  rms_xyz =  1.143  1.336  3.139 
 073                     MEBT:MEBT:ChpPlt:Entr:5:drift:trMatrx  pos[m] = 0.81878  det(M) = 1.000877  0.998772  1.016023  rms_xyz =  1.163  1.306  3.145 
 074                     MEBT:MEBT:ChpPlt:Entr:6:drift:trMatrx  pos[m] = 0.82872  det(M) = 1.000877  0.998770  1.016036  rms_xyz =  1.182  1.275  3.150 
 075                     MEBT:MEBT:ChpPlt:Entr:7:drift:trMatrx  pos[m] = 0.83867  det(M) = 1.000876  0.998768  1.016049  rms_xyz =  1.202  1.246  3.156 
 076                     MEBT:MEBT:ChpPlt:Entr:8:drift:trMatrx  pos[m] = 0.84861  det(M) = 1.000902  0.998765  1.015790  rms_xyz =  1.226  1.220  3.164 
 077                     MEBT:MEBT:ChpPlt:Entr:9:drift:trMatrx  pos[m] = 0.85856  det(M) = 1.000901  0.998764  1.015807  rms_xyz =  1.251  1.194  3.173 
 078                    MEBT:MEBT:ChpPlt:Entr:10:drift:trMatrx  pos[m] = 0.86850  det(M) = 1.000900  0.998762  1.015823  rms_xyz =  1.275  1.169  3.181 
 079                    MEBT:MEBT:ChpPlt:Entr:11:drift:trMatrx  pos[m] = 0.87844  det(M) = 1.000898  0.998761  1.015839  rms_xyz =  1.301  1.145  3.190 
 080                    MEBT:MEBT:ChpPlt:Entr:12:drift:trMatrx  pos[m] = 0.88839  det(M) = 1.000897  0.998760  1.015855  rms_xyz =  1.326  1.121  3.198 
 081                    MEBT:MEBT:ChpPlt:Entr:13:drift:trMatrx  pos[m] = 0.89833  det(M) = 1.000896  0.998758  1.015872  rms_xyz =  1.352  1.098  3.207 
 082                    MEBT:MEBT:ChpPlt:Entr:14:drift:trMatrx  pos[m] = 0.90828  det(M) = 1.000922  0.998754  1.015596  rms_xyz =  1.382  1.079  3.218 
 083                    MEBT:MEBT:ChpPlt:Entr:15:drift:trMatrx  pos[m] = 0.91822  det(M) = 1.000919  0.998753  1.015616  rms_xyz =  1.412  1.060  3.229 
 084                    MEBT:MEBT:ChpPlt:Entr:16:drift:trMatrx  pos[m] = 0.92817  det(M) = 1.000917  0.998752  1.015636  rms_xyz =  1.442  1.043  3.240 
 085                    MEBT:MEBT:ChpPlt:Entr:17:drift:trMatrx  pos[m] = 0.93811  det(M) = 1.000914  0.998752  1.015657  rms_xyz =  1.472  1.026  3.251 
 086                    MEBT:MEBT:ChpPlt:Entr:18:drift:trMatrx  pos[m] = 0.94806  det(M) = 1.000912  0.998751  1.015677  rms_xyz =  1.503  1.009  3.262 
 087                    MEBT:MEBT:ChpPlt:Entr:19:drift:trMatrx  pos[m] = 0.95800  det(M) = 1.000909  0.998750  1.015697  rms_xyz =  1.534  0.994  3.273 
 088                    MEBT:MEBT:ChpPlt:Entr:20:drift:trMatrx  pos[m] = 0.96794  det(M) = 1.000929  0.998742  1.015413  rms_xyz =  1.568  0.983  3.286 
 089                    MEBT:MEBT:ChpPlt:Entr:21:drift:trMatrx  pos[m] = 0.97789  det(M) = 1.000924  0.998742  1.015437  rms_xyz =  1.603  0.973  3.300 
 090                    MEBT:MEBT:ChpPlt:Entr:22:drift:trMatrx  pos[m] = 0.98783  det(M) = 1.000920  0.998741  1.015462  rms_xyz =  1.638  0.963  3.314 
 091                    MEBT:MEBT:ChpPlt:Entr:23:drift:trMatrx  pos[m] = 0.99778  det(M) = 1.000916  0.998741  1.015487  rms_xyz =  1.673  0.955  3.327 
 092                    MEBT:MEBT:ChpPlt:Entr:24:drift:trMatrx  pos[m] = 1.00772  det(M) = 1.000911  0.998740  1.015511  rms_xyz =  1.708  0.948  3.341 
 093                    MEBT:MEBT:ChpPlt:Entr:25:drift:trMatrx  pos[m] = 1.01767  det(M) = 1.000907  0.998740  1.015536  rms_xyz =  1.743  0.941  3.355 
 094                    MEBT:MEBT:ChpPlt:Entr:26:drift:trMatrx  pos[m] = 1.02761  det(M) = 1.000916  0.998729  1.015250  rms_xyz =  1.781  0.939  3.370 
 095                    MEBT:MEBT:ChpPlt:Entr:27:drift:trMatrx  pos[m] = 1.03756  det(M) = 1.000909  0.998729  1.015280  rms_xyz =  1.819  0.938  3.386 
 096                    MEBT:MEBT:ChpPlt:Entr:28:drift:trMatrx  pos[m] = 1.04750  det(M) = 1.000903  0.998729  1.015309  rms_xyz =  1.858  0.938  3.402 
 097                    MEBT:MEBT:ChpPlt:Entr:29:drift:trMatrx  pos[m] = 1.05744  det(M) = 1.000896  0.998729  1.015339  rms_xyz =  1.896  0.939  3.418 
 098                    MEBT:MEBT:ChpPlt:Entr:30:drift:trMatrx  pos[m] = 1.06739  det(M) = 1.000889  0.998729  1.015368  rms_xyz =  1.935  0.941  3.435 
 099                    MEBT:MEBT:ChpPlt:Entr:31:drift:trMatrx  pos[m] = 1.07733  det(M) = 1.000883  0.998729  1.015398  rms_xyz =  1.974  0.944  3.451 
 100                    MEBT:MEBT:ChpPlt:Entr:32:drift:trMatrx  pos[m] = 1.08728  det(M) = 1.000879  0.998715  1.015121  rms_xyz =  2.015  0.950  3.468 
 101                    MEBT:MEBT:ChpPlt:Entr:33:drift:trMatrx  pos[m] = 1.09722  det(M) = 1.000870  0.998716  1.015156  rms_xyz =  2.057  0.958  3.487 
 102                    MEBT:MEBT:ChpPlt:Entr:34:drift:trMatrx  pos[m] = 1.10717  det(M) = 1.000861  0.998716  1.015191  rms_xyz =  2.098  0.967  3.505 
 103                    MEBT:MEBT:ChpPlt:Entr:35:drift:trMatrx  pos[m] = 1.11711  det(M) = 1.000852  0.998716  1.015226  rms_xyz =  2.140  0.977  3.523 
 104                    MEBT:MEBT:ChpPlt:Entr:36:drift:trMatrx  pos[m] = 1.12706  det(M) = 1.000843  0.998717  1.015261  rms_xyz =  2.182  0.987  3.541 
 105                                  MEBT:ChpPlt:Exit:trMatrx  pos[m] = 1.13700  det(M) = 1.000835  0.998717  1.015295  rms_xyz =  2.224  0.999  3.559 
 106                     MEBT:MEBT:ChpPlt:Exit:1:drift:trMatrx  pos[m] = 1.13700  det(M) = 1.000832  0.998701  1.015013  rms_xyz =  2.224  0.999  3.559 
 107                     MEBT:MEBT:ChpPlt:Exit:2:drift:trMatrx  pos[m] = 1.14633  det(M) = 1.000821  0.998702  1.015050  rms_xyz =  2.265  1.013  3.578 
 108                     MEBT:MEBT:ChpPlt:Exit:3:drift:trMatrx  pos[m] = 1.15567  det(M) = 1.000811  0.998703  1.015088  rms_xyz =  2.306  1.027  3.596 
 109                     MEBT:MEBT:ChpPlt:Exit:4:drift:trMatrx  pos[m] = 1.16500  det(M) = 1.000800  0.998703  1.015125  rms_xyz =  2.347  1.042  3.615 
 110                     MEBT:MEBT:ChpPlt:Exit:5:drift:trMatrx  pos[m] = 1.17433  det(M) = 1.000790  0.998704  1.015163  rms_xyz =  2.389  1.058  3.634 
 111                     MEBT:MEBT:ChpPlt:Exit:6:drift:trMatrx  pos[m] = 1.18367  det(M) = 1.000780  0.998704  1.015200  rms_xyz =  2.430  1.074  3.653 
 112                                   MEBT_Diag:WS04b:trMatrx  pos[m] = 1.19300  det(M) = 1.000769  0.998705  1.015237  rms_xyz =  2.472  1.091  3.671 
 113                                   MEBT_Diag:WS04b:trMatrx  pos[m] = 1.19300  det(M) = 1.000761  0.998687  1.014968  rms_xyz =  2.471  1.091  3.671 
 114                      MEBT:MEBT_Diag:WS04b:1:drift:trMatrx  pos[m] = 1.19300  det(M) = 1.000761  0.998687  1.014968  rms_xyz =  2.471  1.091  3.671 
 115                      MEBT:MEBT_Diag:WS04b:2:drift:trMatrx  pos[m] = 1.20250  det(M) = 1.000749  0.998688  1.015011  rms_xyz =  2.515  1.111  3.692 
 116                      MEBT:MEBT_Diag:WS04b:3:drift:trMatrx  pos[m] = 1.21200  det(M) = 1.000736  0.998689  1.015053  rms_xyz =  2.559  1.131  3.712 
 117                      MEBT:MEBT_Diag:WS04b:4:drift:trMatrx  pos[m] = 1.22150  det(M) = 1.000723  0.998690  1.015096  rms_xyz =  2.603  1.152  3.733 
 118                      MEBT:MEBT_Diag:WS04b:5:drift:trMatrx  pos[m] = 1.23100  det(M) = 1.000710  0.998690  1.015139  rms_xyz =  2.647  1.174  3.753 
 119                      MEBT:MEBT_Diag:WS04b:6:drift:trMatrx  pos[m] = 1.24050  det(M) = 1.000697  0.998691  1.015182  rms_xyz =  2.691  1.196  3.774 
 120                      MEBT:MEBT_Diag:WS04b:7:drift:trMatrx  pos[m] = 1.25000  det(M) = 1.000684  0.998692  1.015225  rms_xyz =  2.735  1.218  3.794 
 121                      MEBT:MEBT_Diag:WS04b:8:drift:trMatrx  pos[m] = 1.25950  det(M) = 1.000658  0.998673  1.015024  rms_xyz =  2.781  1.242  3.816 
 122                      MEBT:MEBT_Diag:WS04b:9:drift:trMatrx  pos[m] = 1.26900  det(M) = 1.000644  0.998674  1.015071  rms_xyz =  2.826  1.267  3.838 
 123                     MEBT:MEBT_Diag:WS04b:10:drift:trMatrx  pos[m] = 1.27850  det(M) = 1.000629  0.998675  1.015119  rms_xyz =  2.872  1.292  3.860 
 124                               MEBT_RF:Bnch02:Rg01:trMatrx  pos[m] = 1.28800  det(M) = 1.000614  0.998676  1.015166  rms_xyz =  2.917  1.318  3.882 
 125                  MEBT:MEBT_RF:Bnch02:Rg01:1:drift:trMatrx  pos[m] = 1.28800  det(M) = 1.003061  0.999921  1.013077  rms_xyz =  2.919  1.318  3.882 
 126                  MEBT:MEBT_RF:Bnch02:Rg01:2:drift:trMatrx  pos[m] = 1.29763  det(M) = 1.003096  0.999924  1.013030  rms_xyz =  2.980  1.351  3.866 
 127                  MEBT:MEBT_RF:Bnch02:Rg01:3:drift:trMatrx  pos[m] = 1.30725  det(M) = 1.003130  0.999927  1.012983  rms_xyz =  3.040  1.384  3.850 
 128                  MEBT:MEBT_RF:Bnch02:Rg01:4:drift:trMatrx  pos[m] = 1.31688  det(M) = 1.003196  0.999918  1.012582  rms_xyz =  3.102  1.419  3.835 
 129                  MEBT:MEBT_RF:Bnch02:Rg01:5:drift:trMatrx  pos[m] = 1.32650  det(M) = 1.003231  0.999922  1.012537  rms_xyz =  3.164  1.453  3.819 
 130                  MEBT:MEBT_RF:Bnch02:Rg01:6:drift:trMatrx  pos[m] = 1.33613  det(M) = 1.003265  0.999925  1.012493  rms_xyz =  3.226  1.489  3.804 
 131                  MEBT:MEBT_RF:Bnch02:Rg01:7:drift:trMatrx  pos[m] = 1.34575  det(M) = 1.003299  0.999928  1.012448  rms_xyz =  3.288  1.524  3.789 
 132                  MEBT:MEBT_RF:Bnch02:Rg01:8:drift:trMatrx  pos[m] = 1.35538  det(M) = 1.003334  0.999932  1.012404  rms_xyz =  3.350  1.560  3.774 
 133                                     MEBT_Mag:QH05:trMatrx  pos[m] = 1.36500  det(M) = 1.003368  0.999935  1.012359  rms_xyz =  3.412  1.596  3.759 
 134                        MEBT:MEBT_Mag:QH05:1:drift:trMatrx  pos[m] = 1.43100  det(M) = 1.003604  0.999977  1.011359  rms_xyz =  3.286  2.134  3.664 
 135                        MEBT:MEBT_Mag:QH05:2:drift:trMatrx  pos[m] = 1.43950  det(M) = 1.003691  0.999995  1.011242  rms_xyz =  3.199  2.244  3.652 
 136                        MEBT:MEBT_Mag:QH05:3:drift:trMatrx  pos[m] = 1.44800  det(M) = 1.003778  1.000012  1.011125  rms_xyz =  3.112  2.355  3.641 
 137                        MEBT:MEBT_Mag:QH05:4:drift:trMatrx  pos[m] = 1.45650  det(M) = 1.003865  1.000029  1.011007  rms_xyz =  3.025  2.465  3.629 
 138                                     MEBT_Mag:QV06:trMatrx  pos[m] = 1.46500  det(M) = 1.003951  1.000046  1.010889  rms_xyz =  2.938  2.575  3.618 
 139                        MEBT:MEBT_Mag:QV06:1:drift:trMatrx  pos[m] = 1.53100  det(M) = 1.004184  1.000062  1.010256  rms_xyz =  2.978  2.752  3.535 
 140                        MEBT:MEBT_Mag:QV06:2:drift:trMatrx  pos[m] = 1.53950  det(M) = 1.004286  1.000047  1.009894  rms_xyz =  3.075  2.686  3.525 
 141                        MEBT:MEBT_Mag:QV06:3:drift:trMatrx  pos[m] = 1.54800  det(M) = 1.004365  1.000048  1.009821  rms_xyz =  3.173  2.619  3.515 
 142                        MEBT:MEBT_Mag:QV06:4:drift:trMatrx  pos[m] = 1.55650  det(M) = 1.004443  1.000050  1.009748  rms_xyz =  3.270  2.553  3.505 
 143                                     MEBT_Mag:QH07:trMatrx  pos[m] = 1.56500  det(M) = 1.004521  1.000051  1.009675  rms_xyz =  3.368  2.486  3.495 
 144                        MEBT:MEBT_Mag:QH07:1:drift:trMatrx  pos[m] = 1.63100  det(M) = 1.004738  1.000027  1.009166  rms_xyz =  3.734  2.240  3.424 
 145                        MEBT:MEBT_Mag:QH07:2:drift:trMatrx  pos[m] = 1.63940  det(M) = 1.004738  1.000027  1.009161  rms_xyz =  3.728  2.241  3.416 
 146                        MEBT:MEBT_Mag:QH07:3:drift:trMatrx  pos[m] = 1.64780  det(M) = 1.004771  1.000006  1.008887  rms_xyz =  3.724  2.244  3.408 
 147                        MEBT:MEBT_Mag:QH07:4:drift:trMatrx  pos[m] = 1.65620  det(M) = 1.004771  1.000005  1.008883  rms_xyz =  3.719  2.246  3.400 
 148                        MEBT:MEBT_Mag:QH07:5:drift:trMatrx  pos[m] = 1.66460  det(M) = 1.004772  1.000005  1.008879  rms_xyz =  3.715  2.248  3.392 
 149                                    MEBT_Diag:WS07:trMatrx  pos[m] = 1.67300  det(M) = 1.004772  1.000004  1.008875  rms_xyz =  3.710  2.250  3.384 
 150                       MEBT:MEBT_Diag:WS07:1:drift:trMatrx  pos[m] = 1.67300  det(M) = 1.004772  1.000004  1.008875  rms_xyz =  3.710  2.250  3.384 
 151                       MEBT:MEBT_Diag:WS07:2:drift:trMatrx  pos[m] = 1.68175  det(M) = 1.004772  1.000004  1.008871  rms_xyz =  3.705  2.253  3.375 
 152                       MEBT:MEBT_Diag:WS07:3:drift:trMatrx  pos[m] = 1.69050  det(M) = 1.004773  1.000003  1.008866  rms_xyz =  3.701  2.255  3.367 
 153                       MEBT:MEBT_Diag:WS07:4:drift:trMatrx  pos[m] = 1.69925  det(M) = 1.004807  0.999980  1.008588  rms_xyz =  3.697  2.259  3.359 
 154                       MEBT:MEBT_Diag:WS07:5:drift:trMatrx  pos[m] = 1.70800  det(M) = 1.004807  0.999980  1.008584  rms_xyz =  3.693  2.262  3.352 
 155                       MEBT:MEBT_Diag:WS07:6:drift:trMatrx  pos[m] = 1.71675  det(M) = 1.004807  0.999979  1.008580  rms_xyz =  3.689  2.266  3.344 
 156                       MEBT:MEBT_Diag:WS07:7:drift:trMatrx  pos[m] = 1.72550  det(M) = 1.004808  0.999979  1.008577  rms_xyz =  3.685  2.269  3.337 
 157                       MEBT:MEBT_Diag:WS07:8:drift:trMatrx  pos[m] = 1.73425  det(M) = 1.004808  0.999978  1.008573  rms_xyz =  3.681  2.273  3.329 
 158                                  MEBT_Diag:H_SCRP:trMatrx  pos[m] = 1.74300  det(M) = 1.004808  0.999978  1.008570  rms_xyz =  3.677  2.277  3.322 
 159                     MEBT:MEBT_Diag:H_SCRP:1:drift:trMatrx  pos[m] = 1.74300  det(M) = 1.004846  0.999951  1.008275  rms_xyz =  3.677  2.276  3.322 
 160                     MEBT:MEBT_Diag:H_SCRP:2:drift:trMatrx  pos[m] = 1.75253  det(M) = 1.004846  0.999951  1.008271  rms_xyz =  3.673  2.281  3.315 
